node,community
Phone:8294586283,2
Vehicle:KL99AB3248,2
Bank:AC44295247,2
Suspect:S03883,2
Phone:7306702926,2
Vehicle:TN22AB6039,2
Bank:AC89865458,2
Suspect:S03717,4
Suspect:S02643,1
Phone:7669709925,1
Vehicle:KL77AB5033,1
Bank:AC93451717,1
Suspect:S02584,1
Family:FG0063,2
Suspect:S00075,2
Phone:8310784794,2
Vehicle:KL29AB1387,2
Bank:AC98588154,2
Family:FG0402,0
Phone:7667829966,4
Vehicle:KL19AB7206,4
Bank:AC86176717,4
Suspect:S01980,0
Phone:8384717361,0
Vehicle:KL12AB2528,0
Bank:AC13441373,0
Family:FG0049,0
Family:FG0141,4
Suspect:S02497,2
Family:FG0616,2
Suspect:S03949,8
Suspect:S01568,2
Family:FG0375,2
Suspect:S00387,2
Phone:9313174562,2
Vehicle:KA72AB5450,2
Bank:AC28424464,2
Suspect:S04681,1
Suspect:S01256,8
Suspect:S00150,2
Phone:8237401063,2
Vehicle:KA90AB8438,2
Bank:AC19553585,2
Family:FG0798,4
Suspect:S04203,7
Suspect:S04606,5
Family:FG0278,2
Suspect:S01558,5
Suspect:S00592,4
Family:FG0957,0
Family:FG0438,2
Suspect:S00606,2
Family:FG0218,6
Suspect:S02930,7
Phone:8986015279,7
Vehicle:KL59AB3869,7
Bank:AC24747331,7
Suspect:S02440,4
Suspect:S00400,0
Phone:8836971472,0
Vehicle:DL42AB2421,0
Bank:AC63798927,0
Suspect:S03652,0
Family:FG0250,4
Suspect:S02505,3
Family:FG0300,2
Suspect:S02496,1
Phone:9897119992,1
Vehicle:KA69AB8499,1
Bank:AC97726411,1
Suspect:S04345,4
Phone:9957222810,5
Vehicle:DL18AB8046,5
Bank:AC29482024,5
Suspect:S03158,5
Suspect:S04219,3
Suspect:S03974,1
Suspect:S03993,7
Suspect:S00596,4
Phone:7321394470,4
Vehicle:DL73AB2020,4
Bank:AC68382413,4
Suspect:S01094,11
Family:FG0242,2
Suspect:S03843,0
Suspect:S00300,4
Phone:8817865363,4
Vehicle:TN37AB4893,4
Bank:AC50419829,4
Family:FG0543,0
Family:FG0662,2
Suspect:S02557,3
Family:FG0340,2
Family:FG0044,4
Suspect:S02578,4
Family:FG0933,4
Family:FG0970,2
Suspect:S02914,8
Suspect:S00186,6
Phone:9980712298,6
Vehicle:KA04AB1753,6
Bank:AC53536830,6
Family:FG0814,0
Phone:7916347640,0
Vehicle:KA43AB6911,0
Bank:AC49402883,0
Suspect:S02816,7
Suspect:S04480,0
Suspect:S01438,8
Suspect:S04734,8
Family:FG0140,4
Suspect:S03037,0
Family:FG0036,2
Suspect:S03373,0
Suspect:S03313,7
Suspect:S04180,20
Phone:7963740655,20
Vehicle:KA40AB7255,20
Bank:AC16174484,20
Family:FG0901,0
Family:FG0850,4
Suspect:S00152,2
Phone:9338877621,2
Vehicle:KL83AB3441,2
Bank:AC45652586,2
Suspect:S04397,8
Phone:7403139583,8
Vehicle:KA29AB8464,8
Bank:AC77805296,8
Suspect:S00163,2
Gang:G132,1
Phone:8350840898,2
Vehicle:KA42AB2899,2
Bank:AC64247457,2
Suspect:S04200,18
Family:FG0211,4
Family:FG0104,4
Suspect:S01994,5
Phone:8265162573,8
Vehicle:MH85AB2240,8
Bank:AC95735668,8
Suspect:S03972,3
Suspect:S00461,0
Suspect:S00580,2
Suspect:S02052,4
Suspect:S00616,6
Family:FG0046,2
Phone:7135594311,2
Vehicle:DL90AB2800,2
Bank:AC35606639,2
Suspect:S00975,16
Phone:9448250186,16
Vehicle:KL72AB7802,16
Bank:AC24161873,16
Suspect:S04888,3
Family:FG0544,0
Phone:8047905204,2
Vehicle:KL84AB1090,2
Bank:AC24305904,2
Suspect:S04587,7
Phone:7704127274,7
Vehicle:TN78AB6896,7
Bank:AC68047375,7
Suspect:S03723,0
Phone:8292569882,2
Vehicle:MH71AB1006,2
Bank:AC50785405,2
Suspect:S00432,2
Suspect:S00325,2
Family:FG0427,4
Phone:8282287615,2
Vehicle:DL75AB9022,2
Bank:AC29944139,2
Suspect:S04914,2
Suspect:S01545,0
Suspect:S02603,7
Suspect:S02721,7
Phone:8900593159,7
Vehicle:KL65AB1103,7
Bank:AC20678134,7
Suspect:S03515,8
Suspect:S01035,5
Family:FG0025,2
Suspect:S00090,2
Family:FG0388,0
Suspect:S02787,10
Suspect:S00229,0
Phone:9681423225,0
Vehicle:DL71AB6327,0
Bank:AC61124122,0
Suspect:S03422,7
Family:FG0062,2
Suspect:S00674,0
Phone:7415802902,0
Vehicle:TN38AB7293,0
Bank:AC92594562,0
Suspect:S04233,0
Suspect:S01796,4
Phone:8231881066,4
Vehicle:KA55AB9529,4
Bank:AC40704198,4
Suspect:S03142,0
Suspect:S04267,3
Family:FG0518,8
Phone:8619010862,19
Vehicle:DL76AB3528,19
Bank:AC88918373,19
Suspect:S01792,1
Phone:9048106128,1
Vehicle:DL17AB5244,1
Bank:AC11274728,1
Suspect:S03212,7
Suspect:S00611,6
Phone:8696506450,6
Vehicle:MH04AB7270,6
Bank:AC67265875,6
Family:FG0307,2
Suspect:S02054,6
Suspect:S02258,1
Phone:8881908383,4
Vehicle:MH41AB2100,4
Bank:AC50300763,4
Suspect:S02128,13
Suspect:S00305,2
Phone:7804507108,2
Vehicle:TN68AB6908,2
Bank:AC19083764,2
Suspect:S01235,2
Family:FG0220,3
Family:FG0160,2
Suspect:S02049,21
Phone:7494728301,21
Vehicle:TN05AB5361,21
Bank:AC42046782,21
Suspect:S00798,4
Suspect:S02896,19
Suspect:S00608,6
Suspect:S04672,1
Phone:8003833443,3
Vehicle:DL76AB8679,3
Bank:AC71928212,3
Suspect:S04318,0
Suspect:S03341,2
Suspect:S04455,3
Phone:9554913326,3
Vehicle:MH81AB4012,3
Bank:AC96157718,3
Suspect:S00685,2
Phone:9930025537,2
Vehicle:TN61AB3167,2
Bank:AC96888739,2
Suspect:S01880,0
Phone:7103082975,0
Vehicle:KL55AB7314,0
Bank:AC29780540,0
Suspect:S00642,4
Suspect:S03624,13
Family:FG0117,2
Phone:9511253899,3
Vehicle:TN51AB4982,3
Bank:AC11198544,3
Suspect:S00839,0
Phone:9900088306,0
Vehicle:MH62AB4452,0
Bank:AC89294612,0
Suspect:S04389,5
Suspect:S00334,2
Phone:8552597094,2
Vehicle:DL29AB2988,2
Bank:AC36975128,2
Suspect:S02509,0
Family:FG0419,2
Suspect:S04390,13
Family:FG0834,2
Suspect:S04594,5
Phone:8839027608,4
Vehicle:MH89AB8765,4
Bank:AC51690209,4
Suspect:S01976,0
Family:FG0338,4
Family:FG0494,4
Phone:7840592753,2
Vehicle:KL25AB1068,2
Bank:AC11722586,2
Suspect:S01079,6
Suspect:S00288,2
Family:FG0562,2
Suspect:S01325,24
Suspect:S02296,8
Suspect:S04423,7
Suspect:S04785,5
Suspect:S01905,4
Family:FG0400,2
Suspect:S04139,4
Suspect:S02938,8
Phone:7102545992,8
Vehicle:KA63AB4255,8
Bank:AC12153059,8
Suspect:S01871,0
Family:FG0223,2
Suspect:S01474,2
Suspect:S03052,8
Phone:8063329832,8
Vehicle:TN43AB3758,8
Bank:AC34847621,8
Suspect:S03551,19
Suspect:S04094,5
Suspect:S03181,2
Suspect:S04214,6
Suspect:S04411,2
Suspect:S02654,7
Suspect:S01133,2
Suspect:S04878,7
Suspect:S00301,2
Phone:7205082311,2
Vehicle:KL54AB8489,2
Bank:AC18429833,2
Suspect:S00184,2
Family:FG0624,4
Suspect:S04636,4
Phone:9213256328,4
Vehicle:MH88AB8271,4
Bank:AC93689067,4
Suspect:S00482,2
Family:FG0308,4
Suspect:S03554,0
Suspect:S03938,7
Phone:8728683349,7
Vehicle:KL51AB8452,7
Bank:AC24059958,7
Suspect:S03655,7
Suspect:S02346,5
Suspect:S02207,4
Suspect:S01267,8
Suspect:S00963,0
Family:FG0649,4
Suspect:S02251,20
Suspect:S04762,1
Phone:9629982652,1
Vehicle:KA46AB3587,1
Bank:AC95813283,1
Phone:8153033730,2
Vehicle:MH87AB1647,2
Bank:AC19768947,2
Suspect:S00239,0
Suspect:S04601,7
Family:FG0052,6
Suspect:S01059,2
Gang:G048,24
Phone:8051035049,2
Vehicle:DL36AB4401,2
Bank:AC16565770,2
Suspect:S03414,8
Suspect:S02448,7
Family:FG0602,2
Suspect:S00514,6
Phone:7489432865,6
Vehicle:KA86AB9019,6
Bank:AC80828710,6
Suspect:S00180,0
Phone:7428258482,0
Vehicle:DL59AB1251,0
Bank:AC29348212,0
Family:FG0370,2
Suspect:S01512,5
Family:FG0709,2
Suspect:S04541,7
Suspect:S04811,8
Family:FG0689,0
Family:FG0158,4
Suspect:S01825,3
Family:FG0222,2
Family:FG0303,2
Suspect:S02610,2
Suspect:S02121,5
Suspect:S00380,4
Phone:8470283342,4
Vehicle:DL46AB5331,4
Bank:AC91883092,4
Suspect:S02796,7
Phone:7001162800,7
Vehicle:TN80AB1819,7
Bank:AC11504836,7
Suspect:S01369,7
Suspect:S00629,4
Phone:7476400290,4
Vehicle:DL47AB2188,4
Bank:AC60142505,4
Family:FG0692,4
Suspect:S01243,2
Suspect:S01873,4
Suspect:S00187,2
Phone:8260005019,2
Vehicle:KA48AB8056,2
Bank:AC29538047,2
Suspect:S01653,3
Suspect:S02385,0
Suspect:S00315,2
Phone:8173456409,2
Vehicle:TN48AB8159,2
Bank:AC63690013,2
Suspect:S02784,5
Family:FG0298,4
Suspect:S01136,7
Phone:8156421858,7
Vehicle:MH70AB7012,7
Bank:AC14491176,7
Suspect:S03556,7
Suspect:S02636,2
Phone:7205969598,2
Vehicle:DL04AB1773,2
Bank:AC50660713,2
Suspect:S00322,2
Phone:7322299355,2
Vehicle:MH47AB9406,2
Bank:AC31473054,2
Suspect:S04230,8
Family:FG0177,2
Phone:7923507241,0
Vehicle:KA19AB2494,0
Bank:AC43315361,0
Suspect:S04018,1
Suspect:S01286,1
Phone:7627654163,1
Vehicle:KA60AB3219,1
Bank:AC57967465,1
Suspect:S01181,0
Phone:8974135984,0
Vehicle:KA83AB4327,0
Bank:AC33705307,0
Family:FG0137,4
Suspect:S04372,3
Suspect:S03721,10
Suspect:S00731,4
Family:FG0200,0
Family:FG0991,2
Suspect:S04003,7
Family:FG0131,2
Family:FG0699,2
Suspect:S03311,1
Suspect:S02679,16
Phone:8753240399,16
Vehicle:KA83AB6028,16
Bank:AC38657321,16
Family:FG0107,2
Suspect:S02427,5
Suspect:S00281,0
Phone:9183941426,0
Vehicle:KA03AB6940,0
Bank:AC51455302,0
Suspect:S04584,7
Family:FG0569,1
Family:FG0075,0
Suspect:S00251,0
Phone:7195066088,0
Vehicle:KL51AB1897,0
Bank:AC11031743,0
Family:FG0654,2
Suspect:S01641,1
Suspect:S03141,4
Phone:8572862751,4
Vehicle:KA22AB7149,4
Bank:AC15620119,4
Suspect:S02147,8
Family:FG0713,4
Suspect:S02099,4
Suspect:S04880,13
Suspect:S03202,0
Suspect:S03692,7
Suspect:S03685,0
Suspect:S02567,4
Suspect:S04198,1
Suspect:S03169,5
Phone:7969449751,5
Vehicle:TN53AB1569,5
Bank:AC20313372,5
Family:FG0585,4
Suspect:S00368,4
Phone:9230517007,4
Vehicle:MH20AB9446,4
Bank:AC28761086,4
Suspect:S03622,13
Suspect:S03193,2
Suspect:S03733,1
Phone:8141151737,1
Vehicle:KL50AB3007,1
Bank:AC48374892,1
Suspect:S03363,13
Family:FG0989,2
Suspect:S04178,7
Suspect:S00428,0
Gang:G082,5
Phone:7601877719,0
Vehicle:DL38AB4836,0
Bank:AC87324220,0
Family:FG0358,0
Phone:7024954702,1
Vehicle:KA91AB4251,1
Bank:AC24853291,1
Suspect:S00658,2
Suspect:S03821,1
Suspect:S04884,5
Suspect:S02226,2
Phone:8831814541,2
Vehicle:MH67AB3067,2
Bank:AC70914632,2
Suspect:S02604,2
Suspect:S01063,8
Phone:9624610522,8
Vehicle:DL74AB3906,8
Bank:AC71114408,8
Suspect:S03119,8
Suspect:S03490,5
Family:FG0448,0
Phone:9966082283,3
Vehicle:KA27AB9866,3
Bank:AC14336089,3
Suspect:S01609,0
Phone:8830095622,0
Vehicle:MH60AB8086,0
Bank:AC64888712,0
Suspect:S00226,2
Phone:9763127185,2
Vehicle:TN08AB8847,2
Bank:AC63904155,2
Suspect:S03787,5
Suspect:S01771,9
Family:FG0944,0
Suspect:S01311,5
Suspect:S02444,1
Suspect:S03995,24
Phone:7014277769,24
Vehicle:KL51AB3092,24
Bank:AC98370567,24
Suspect:S02061,3
Phone:7429464377,3
Vehicle:KA95AB6499,3
Bank:AC70749138,3
Suspect:S01355,1
Suspect:S04697,8
Suspect:S00492,3
Suspect:S02961,1
Family:FG0491,2
Suspect:S00602,4
Phone:7515024824,4
Vehicle:TN21AB5984,4
Bank:AC90973889,4
Suspect:S04281,4
Family:FG0832,4
Suspect:S04041,2
Suspect:S04406,24
Suspect:S02523,5
Suspect:S00896,8
Phone:7432708635,8
Vehicle:KA47AB5254,8
Bank:AC35119175,8
Suspect:S04612,8
Suspect:S02304,23
Suspect:S03870,1
Suspect:S00167,2
Phone:8881694278,2
Vehicle:MH16AB1472,2
Bank:AC94560158,2
Phone:9608154012,4
Vehicle:DL21AB5449,4
Bank:AC41138547,4
Suspect:S00374,2
Phone:9063511828,2
Vehicle:KL68AB7229,2
Bank:AC29834119,2
Suspect:S02780,8
Suspect:S03089,1
Family:FG0458,2
Suspect:S01928,0
Family:FG0656,2
Suspect:S04567,14
Family:FG0864,0
Family:FG0636,0
Suspect:S02423,0
Family:FG0917,4
Suspect:S00344,2
Suspect:S00940,4
Suspect:S02738,7
Phone:8680584829,7
Vehicle:MH20AB5438,7
Bank:AC55273682,7
Suspect:S02486,1
Suspect:S04676,0
Suspect:S02032,3
Family:FG0372,2
Phone:8194673401,2
Vehicle:KL75AB8141,2
Bank:AC95199362,2
Suspect:S01054,1
Phone:8802089646,1
Vehicle:KA40AB8311,1
Bank:AC48759467,1
Suspect:S00309,2
Suspect:S01788,2
Suspect:S04701,5
Suspect:S02937,7
Suspect:S00350,1
Phone:8947957237,1
Vehicle:TN89AB1981,1
Bank:AC31217198,1
Suspect:S04807,1
Family:FG0406,2
Suspect:S02093,10
Suspect:S02649,11
Suspect:S00396,2
Phone:8951414407,2
Vehicle:DL68AB9092,2
Bank:AC28012011,2
Suspect:S00724,6
Suspect:S00500,4
Phone:7953487391,4
Vehicle:DL96AB9499,4
Bank:AC84892608,4
Suspect:S02329,4
Suspect:S00587,0
Suspect:S03364,8
Suspect:S00137,2
Phone:7431756350,2
Vehicle:KL38AB4727,2
Bank:AC58436637,2
Suspect:S01107,4
Suspect:S04157,8
Family:FG0481,2
Suspect:S04781,24
Family:FG0647,2
Suspect:S02942,4
Family:FG0070,2
Phone:9651968205,2
Vehicle:TN31AB5708,2
Bank:AC40532691,2
Suspect:S03826,1
Phone:8673818668,13
Vehicle:MH18AB6924,13
Bank:AC64370744,13
Suspect:S01945,0
Phone:8375191063,0
Vehicle:DL05AB7230,0
Bank:AC18375220,0
Suspect:S02465,6
Suspect:S02563,2
Suspect:S00318,2
Phone:9587517187,2
Vehicle:KL70AB5813,2
Bank:AC53112268,2
Suspect:S02257,7
Family:FG0221,2
Suspect:S02488,1
Family:FG0030,2
Suspect:S03113,16
Phone:9494390866,2
Vehicle:TN65AB3187,2
Bank:AC95525640,2
Suspect:S01583,3
Suspect:S01778,5
Family:FG0848,7
Suspect:S00623,2
Suspect:S03707,6
Suspect:S00988,2
Family:FG0454,2
Family:FG0019,0
Phone:8952902914,2
Vehicle:MH42AB1040,2
Bank:AC22501261,2
Suspect:S02325,8
Suspect:S02155,1
Phone:9056006710,1
Vehicle:TN85AB2258,1
Bank:AC20251264,1
Suspect:S04402,5
Family:FG0533,2
Suspect:S04837,24
Suspect:S02209,2
Family:FG0035,1
Suspect:S00890,6
Phone:9071428721,6
Vehicle:KA80AB6167,6
Bank:AC76080806,6
Suspect:S01346,2
Suspect:S04265,3
Suspect:S00385,2
Phone:8247484671,2
Vehicle:TN37AB2294,2
Bank:AC56488123,2
Family:FG0176,6
Suspect:S02037,1
Suspect:S03173,1
Suspect:S00169,2
Phone:7400330495,2
Vehicle:KL15AB8560,2
Bank:AC25766039,2
Suspect:S01801,2
Suspect:S00254,2
Phone:7554848380,2
Vehicle:MH69AB4770,2
Bank:AC77144075,2
Family:FG0288,2
Suspect:S00218,6
Phone:7540838949,6
Vehicle:DL27AB2124,6
Bank:AC84384510,6
Family:FG0588,4
Suspect:S02683,4
Phone:7774448006,4
Vehicle:MH04AB4382,4
Bank:AC61804106,4
Suspect:S01033,8
Family:FG0088,0
Suspect:S02626,0
Suspect:S01363,11
Phone:8812558340,11
Vehicle:TN26AB3610,11
Bank:AC46602780,11
Suspect:S01910,8
Family:FG0090,4
Suspect:S04955,7
Suspect:S00237,6
Phone:8764409657,6
Vehicle:KA86AB7929,6
Bank:AC16904975,6
Suspect:S03759,18
Family:FG0653,2
Suspect:S01366,4
Phone:7273081311,4
Vehicle:MH47AB2479,4
Bank:AC63270351,4
Suspect:S03155,5
Suspect:S00574,0
Suspect:S00361,0
Suspect:S01254,8
Phone:7637108294,8
Vehicle:KA37AB8469,8
Bank:AC32328873,8
Suspect:S03079,6
Family:FG0592,2
Suspect:S02950,4
Phone:8490034731,4
Vehicle:DL42AB5668,4
Bank:AC59387766,4
Suspect:S02041,9
Family:FG0196,0
Suspect:S01954,6
Suspect:S03805,10
Phone:8511711841,10
Vehicle:TN45AB8967,10
Bank:AC60752545,10
Suspect:S02795,10
Suspect:S03331,0
Phone:7542434706,0
Vehicle:KL78AB3346,0
Bank:AC96590284,0
Suspect:S02528,23
Suspect:S03026,8
Family:FG0948,4
Suspect:S02993,11
Family:FG0404,2
Suspect:S02023,4
Family:FG0474,4
Suspect:S01084,1
Suspect:S00161,2
Phone:9878201524,2
Vehicle:TN21AB6403,2
Bank:AC65250068,2
Suspect:S01386,2
Family:FG0204,4
Suspect:S04417,1
Family:FG0984,2
Suspect:S02308,1
Phone:8410688654,1
Vehicle:TN48AB5157,1
Bank:AC77483781,1
Suspect:S01854,1
Suspect:S00673,2
Phone:8378118917,2
Vehicle:KA94AB7828,2
Bank:AC91198924,2
Family:FG0619,8
Suspect:S00800,7
Suspect:S03858,7
Suspect:S00402,2
Phone:8120064235,2
Vehicle:MH31AB8319,2
Bank:AC45835371,2
Suspect:S03969,7
Suspect:S02333,4
Suspect:S03058,7
Suspect:S04035,5
Suspect:S00231,2
Phone:9811970742,2
Vehicle:DL93AB4522,2
Bank:AC67723010,2
Suspect:S04186,6
Suspect:S02663,8
Suspect:S00948,4
Phone:7853511493,4
Vehicle:KA07AB4568,4
Bank:AC25157001,4
Suspect:S00969,3
Phone:7947997148,3
Vehicle:DL92AB2161,3
Bank:AC11756387,3
Suspect:S04881,8
Suspect:S00866,2
Phone:9731069282,2
Vehicle:TN12AB3381,2
Bank:AC73306295,2
Suspect:S02312,7
Suspect:S04260,7
Suspect:S04014,7
Phone:7751973923,7
Vehicle:DL09AB6777,7
Bank:AC33365734,7
Phone:9259218970,0
Vehicle:DL24AB7822,0
Bank:AC20312681,0
Suspect:S04430,8
Suspect:S00468,2
Family:FG0777,2
Suspect:S04824,6
Suspect:S00483,0
Phone:7626785308,0
Vehicle:TN22AB8121,0
Bank:AC47038975,0
Suspect:S00999,0
Suspect:S02096,16
Suspect:S02995,1
Phone:7801279776,1
Vehicle:MH60AB7512,1
Bank:AC53430116,1
Family:FG0660,2
Suspect:S01379,5
Phone:7401271939,0
Vehicle:DL83AB3762,0
Bank:AC89431184,0
Suspect:S00365,0
Phone:7552605034,0
Vehicle:TN51AB7114,0
Bank:AC55511258,0
Suspect:S01530,14
Phone:9721039153,14
Vehicle:KL03AB5409,14
Bank:AC84366722,14
Suspect:S01985,4
Family:FG0595,4
Phone:7662259333,2
Vehicle:KL85AB6531,2
Bank:AC85647532,2
Suspect:S01800,6
Family:FG0082,0
Phone:8411587518,0
Vehicle:KA57AB5395,0
Bank:AC22475714,0
Suspect:S04750,8
Suspect:S01361,1
Phone:8743180954,1
Vehicle:KL15AB3456,1
Bank:AC35758531,1
Suspect:S03541,1
Suspect:S03929,1
Phone:7830611422,1
Vehicle:DL51AB4089,1
Bank:AC22933377,1
Suspect:S00324,2
Suspect:S04835,13
Suspect:S00871,0
Suspect:S01164,7
Phone:7829270292,7
Vehicle:TN04AB2506,7
Bank:AC17634560,7
Suspect:S01958,7
Family:FG0537,4
Family:FG0940,0
Suspect:S01373,2
Suspect:S01560,19
Suspect:S01005,0
Phone:8002830207,0
Vehicle:KL88AB7124,0
Bank:AC30936786,0
Family:FG0057,0
Suspect:S01280,3
Suspect:S03109,1
Gang:G019,7
Phone:7466108861,1
Vehicle:TN98AB3581,1
Bank:AC38425325,1
Suspect:S02396,22
Suspect:S03963,4
Phone:9290153734,4
Vehicle:TN49AB5799,4
Bank:AC88420719,4
Suspect:S03324,4
Suspect:S00998,2
Phone:8127677925,2
Vehicle:TN52AB9221,2
Bank:AC68316409,2
Suspect:S02125,5
Suspect:S02591,8
Family:FG0267,8
Suspect:S04642,4
Suspect:S04006,5
Suspect:S03577,7
Family:FG0215,4
Suspect:S01109,16
Phone:7484846239,16
Vehicle:KA62AB8556,16
Bank:AC32924595,16
Suspect:S03296,16
Suspect:S00836,24
Suspect:S00743,4
Phone:8859067602,4
Vehicle:KL62AB6664,4
Bank:AC99081734,4
Suspect:S01549,19
Suspect:S00141,2
Phone:8891799103,2
Vehicle:KA24AB1841,2
Bank:AC43887075,2
Family:FG0234,2
Suspect:S00480,3
Phone:8654584280,3
Vehicle:TN38AB7779,3
Bank:AC62049575,3
Suspect:S03194,3
Safehouse:SH008,2
Suspect:S04648,0
Phone:8796323275,24
Vehicle:DL18AB7286,24
Bank:AC66779304,24
Phone:9703448716,2
Vehicle:TN20AB3444,2
Bank:AC85543051,2
Suspect:S01605,7
Suspect:S00505,2
Phone:7888488384,2
Vehicle:DL62AB6706,2
Bank:AC73909453,2
Suspect:S03893,6
Family:FG0382,0
Family:FG0916,0
Suspect:S01370,8
Suspect:S04364,4
Suspect:S00212,4
Phone:8800135697,4
Vehicle:DL96AB3531,4
Bank:AC65684858,4
Suspect:S01773,0
Suspect:S03985,4
Suspect:S00607,2
Phone:7561417687,2
Vehicle:KL52AB7098,2
Bank:AC94597104,2
Suspect:S02621,3
Phone:7471184735,11
Vehicle:TN54AB6896,11
Bank:AC87480448,11
Suspect:S03347,3
Suspect:S00110,2
Phone:7582824840,2
Vehicle:MH24AB1823,2
Bank:AC44917589,2
Suspect:S02080,1
Suspect:S04545,8
Suspect:S01183,7
Suspect:S02394,6
Suspect:S01317,1
Suspect:S00766,6
Suspect:S00258,4
Family:FG0318,0
Suspect:S04263,2
Suspect:S02086,8
Phone:9698608826,8
Vehicle:MH70AB4004,8
Bank:AC60461294,8
Phone:7676220116,13
Vehicle:TN36AB7544,13
Bank:AC57395992,13
Suspect:S01455,6
Suspect:S00255,2
Phone:9869245055,2
Vehicle:KA10AB7505,2
Bank:AC15677713,2
Suspect:S04183,2
Suspect:S00785,2
Suspect:S01380,2
Phone:7145520719,2
Vehicle:KA11AB9055,2
Bank:AC73228801,2
Suspect:S03796,1
Suspect:S00094,2
Phone:7939915527,2
Vehicle:KL90AB9486,2
Bank:AC72350830,2
Family:FG0241,0
Suspect:S03888,1
Suspect:S04827,4
Suspect:S00804,2
Phone:9035761595,2
Vehicle:KL69AB4602,2
Bank:AC28304809,2
Suspect:S03567,11
Phone:8593297377,11
Vehicle:KA12AB2479,11
Bank:AC40171534,11
Suspect:S02455,4
Suspect:S00192,0
Phone:7317234448,0
Vehicle:MH45AB5901,0
Bank:AC95756900,0
Suspect:S00648,4
Suspect:S01591,21
Phone:7748546314,21
Vehicle:KA71AB5029,21
Bank:AC33963425,21
Suspect:S00341,2
Suspect:S01712,6
Phone:7376390042,2
Vehicle:KL18AB1227,2
Bank:AC35609022,2
Suspect:S00224,2
Phone:8925327382,2
Vehicle:KA66AB2786,2
Bank:AC70667140,2
Suspect:S03934,3
Suspect:S00395,4
Phone:7160916026,4
Vehicle:TN39AB2758,4
Bank:AC54968591,4
Family:FG0290,4
Suspect:S00644,4
Suspect:S02926,0
Phone:9292040830,0
Vehicle:KL32AB1143,0
Bank:AC53684898,0
Suspect:S03273,2
Suspect:S00526,4
Phone:8180484299,4
Vehicle:KL69AB5729,4
Bank:AC32576626,4
Suspect:S01382,17
Suspect:S01642,13
Suspect:S00140,2
Suspect:S04821,23
Suspect:S01620,18
Suspect:S01833,7
Family:FG0597,2
Suspect:S00199,2
Phone:9694912057,2
Vehicle:TN40AB8222,2
Bank:AC14478111,2
Suspect:S01305,7
Phone:7125666952,7
Vehicle:TN19AB5544,7
Bank:AC87812909,7
Suspect:S00692,6
Phone:8189211712,6
Vehicle:KA84AB5895,6
Bank:AC35281262,6
Suspect:S01139,2
Phone:9220281423,2
Vehicle:TN67AB2449,2
Bank:AC42914388,2
Suspect:S04483,5
Suspect:S00351,2
Phone:8785081806,2
Vehicle:MH60AB4342,2
Bank:AC55659873,2
Suspect:S02016,5
Phone:9754739698,3
Vehicle:DL51AB9426,3
Bank:AC47104988,3
Suspect:S00789,0
Suspect:S02483,7
Suspect:S00538,4
Phone:9480023764,4
Vehicle:KA81AB7786,4
Bank:AC60354777,4
Suspect:S03495,5
Suspect:S01424,6
Phone:7397503555,6
Vehicle:MH33AB3916,6
Bank:AC42223009,6
Suspect:S00525,2
Phone:7355067637,2
Vehicle:DL04AB4613,2
Bank:AC49203644,2
Suspect:S00951,2
Family:FG0380,0
Suspect:S00962,4
Phone:9663727197,4
Vehicle:KL42AB2037,4
Bank:AC98354109,4
Suspect:S04995,7
Suspect:S00278,2
Phone:8431779064,2
Vehicle:TN75AB3317,2
Bank:AC56952151,2
Phone:8950064497,5
Vehicle:DL61AB6431,5
Bank:AC66507825,5
Suspect:S03863,8
Suspect:S04731,1
Family:FG0813,6
Family:FG0162,0
Suspect:S02163,1
Family:FG0012,2
Suspect:S02466,10
Phone:8156991983,10
Vehicle:KL34AB8732,10
Bank:AC50750934,10
Suspect:S04125,9
Suspect:S03098,8
Family:FG0330,4
Suspect:S02069,3
Suspect:S04101,3
Family:FG0690,4
Suspect:S03983,8
Suspect:S03309,1
Phone:8644682083,1
Vehicle:DL68AB2999,1
Bank:AC89421300,1
Family:FG0945,2
Suspect:S03710,3
Suspect:S04276,15
Suspect:S04077,5
Suspect:S00440,2
Suspect:S00732,2
Suspect:S00118,2
Family:FG0757,2
Suspect:S04591,24
Phone:7537443660,8
Vehicle:KL52AB1917,8
Bank:AC39381121,8
Suspect:S02762,4
Suspect:S03376,8
Suspect:S01189,8
Suspect:S01190,2
Phone:9705237613,4
Vehicle:TN58AB6483,4
Bank:AC44865621,4
Suspect:S03419,5
Family:FG0789,4
Suspect:S02737,5
Suspect:S03649,7
Suspect:S04498,7
Phone:8849470623,7
Vehicle:DL43AB8869,7
Bank:AC30526614,7
Family:FG0711,2
Suspect:S04705,8
Suspect:S02461,2
Suspect:S01013,4
Phone:8311598149,2
Vehicle:DL80AB1986,2
Bank:AC91823275,2
Suspect:S03213,8
Family:FG0133,2
Phone:7772781491,3
Vehicle:DL04AB8563,3
Bank:AC38138531,3
Suspect:S04405,3
Phone:7499855295,0
Vehicle:DL09AB6543,0
Bank:AC43047380,0
Suspect:S02040,4
Suspect:S03527,0
Suspect:S04700,8
Suspect:S00111,2
Phone:8405969000,2
Vehicle:KL59AB6355,2
Bank:AC55298556,2
Suspect:S01979,1
Family:FG0824,2
Suspect:S01819,17
Suspect:S04089,8
Phone:9756099698,2
Vehicle:DL03AB1828,2
Bank:AC54762841,2
Suspect:S01528,4
Suspect:S02186,8
